icao,timestamp,anomaly_score,reconstruction_score,feature_context_score,threshold,reconstruction_threshold,feature_context_threshold,is_seq_anom,is_strong_seq_anom,seq_anom_int,anom_count_last_m,is_persistent_anom,is_hybrid_ghost,is_final_anom,scenario,seq_label,pred_label,run_id
SIM0014,1700000101,0.5359514,0.39469537,0.7062802,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0015,1700000101,1.3927805,1.1640111,1.143847,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0016,1700000101,0.4800934,0.31344792,0.83322734,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0017,1700000101,0.5349983,0.5349983,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0018,1700000101,0.38187718,0.38187718,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0019,1700000101,1.154422,0.9512095,1.0160631,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0020,1700000101,1.0431764,0.83162373,1.0577631,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0021,1700000101,0.1726155,0.1726155,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0022,1700000101,0.25856733,0.25856733,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0023,1700000101,0.33244944,0.33244944,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0024,1700000101,1.012354,0.8894112,0.61471415,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0000,1700000102,0.5112592,0.41117835,0.5004041,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0001,1700000102,0.38312072,0.38312072,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0002,1700000102,0.4285379,0.4285379,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0003,1700000102,0.5374215,0.5374215,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0004,1700000102,1.1960899,1.0234758,0.86307055,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0005,1700000102,0.32847863,0.32847863,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0006,1700000102,0.51097196,0.50670743,0.021322807,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0007,1700000102,0.47829208,0.47829208,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0008,1700000102,0.50898534,0.44015107,0.3441715,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0009,1700000102,0.39659595,0.38501164,0.057921614,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0010,1700000102,0.285373,0.285373,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0011,1700000102,0.26121482,0.1910653,0.35074764,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0012,1700000102,0.7565198,0.47911397,1.3870292,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0013,1700000102,1.1458533,0.93137413,1.0723954,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0014,1700000102,0.6269469,0.40261412,1.1216642,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0015,1700000102,1.408792,1.1518543,1.2846885,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0016,1700000102,0.44712782,0.31507513,0.66026336,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0017,1700000102,0.53611875,0.53611875,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0018,1700000102,0.37669998,0.37669998,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0019,1700000102,1.1226213,0.93505454,0.9378341,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0020,1700000102,1.0450845,0.83687246,1.0410603,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0021,1700000102,0.17628165,0.17628165,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0022,1700000102,0.26900834,0.26900834,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0023,1700000102,0.34346685,0.34346685,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0024,1700000102,1.0323268,0.8889595,0.71683645,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0000,1700000103,0.5062683,0.39096215,0.5765309,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0001,1700000103,0.39401063,0.39401063,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0002,1700000103,0.43397745,0.43397745,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0003,1700000103,0.5276356,0.5276356,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0004,1700000103,1.2534794,1.0177251,1.1787714,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0005,1700000103,0.32267207,0.32267207,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0006,1700000103,0.5859695,0.5035726,0.41198465,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0007,1700000103,0.48281768,0.48281768,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0008,1700000103,0.5151432,0.4431399,0.36001652,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0009,1700000103,0.38687924,0.38687924,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0010,1700000103,0.29247865,0.29247865,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0011,1700000103,0.2562619,0.1837293,0.36266282,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0012,1700000103,0.86619186,0.50108385,1.82554,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0013,1700000103,1.2125845,0.9326746,1.3995495,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0014,1700000103,0.6709339,0.4105052,1.3021435,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0015,1700000103,1.4858601,1.1547627,1.6554866,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0016,1700000103,0.4405714,0.32468998,0.5794071,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0017,1700000103,0.5375546,0.5375546,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0018,1700000103,0.40339035,0.37270916,0.15340598,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0019,1700000103,1.1442353,0.92649436,1.0887047,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0020,1700000103,1.0589869,0.83401227,1.1248729,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0021,1700000103,0.17927948,0.17927948,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0022,1700000103,0.2767462,0.2767462,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0023,1700000103,0.34489968,0.34489968,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0024,1700000103,1.0051584,0.88561463,0.5977188,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0000,1700000104,0.49531496,0.3791373,0.58088815,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0001,1700000104,0.40702406,0.40702406,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0002,1700000104,0.4512722,0.4512722,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0003,1700000104,0.5149131,0.5149131,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0004,1700000104,1.2525141,1.0122712,1.2012149,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0005,1700000104,0.31817922,0.31817922,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0006,1700000104,0.52462053,0.49363938,0.15490578,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0007,1700000104,0.49135166,0.49135166,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0008,1700000104,0.5072316,0.44013056,0.3355051,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0009,1700000104,0.38787764,0.38787764,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0010,1700000104,0.2937009,0.2937009,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0011,1700000104,0.25497136,0.17732163,0.3882486,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0012,1700000104,0.93515337,0.5305365,2.0230846,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0013,1700000104,1.225806,0.9319287,1.4693862,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0014,1700000104,0.5849453,0.40722153,0.8886188,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0015,1700000104,1.5139909,1.1598167,1.7708704,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0016,1700000104,0.41947782,0.32825288,0.45612475,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0017,1700000104,0.54176503,0.54176503,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0018,1700000104,0.40897286,0.35852167,0.252256,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0019,1700000104,1.1209192,0.9187903,1.0106446,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0020,1700000104,1.0334977,0.82688844,1.0330462,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0021,1700000104,0.17700659,0.17700659,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0022,1700000104,0.28233123,0.28233123,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0023,1700000104,0.3437417,0.3437417,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0024,1700000104,0.9902974,0.8824107,0.53943324,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0000,1700000105,0.5111922,0.37603337,0.6757943,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0001,1700000105,0.4185118,0.4185118,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0002,1700000105,0.4572471,0.4572471,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0003,1700000105,0.5088461,0.5088461,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0004,1700000105,1.2558792,0.9953258,1.3027668,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0005,1700000105,0.31763923,0.31763923,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0006,1700000105,0.5365752,0.4877662,0.24404487,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0007,1700000105,0.6377868,0.5130427,0.62372065,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0008,1700000105,0.5165004,0.43311447,0.4169297,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0009,1700000105,0.39083415,0.39083415,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0010,1700000105,0.29257923,0.29257923,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0011,1700000105,0.2511453,0.17409968,0.38522807,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0012,1700000105,1.0063015,0.5694315,2.1843503,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0013,1700000105,1.2513902,0.93073326,1.6032847,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0014,1700000105,0.57214665,0.40314907,0.84498787,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0015,1700000105,1.4435258,1.1649843,1.3927075,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0016,1700000105,0.41157204,0.3281752,0.4169843,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0017,1700000105,0.5442784,0.5442784,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0018,1700000105,0.37910765,0.34256715,0.18270254,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0019,1700000105,1.1205223,0.91525036,1.0263592,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0020,1700000105,1.0256188,0.8122567,1.0668104,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0021,1700000105,0.17535767,0.17535767,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0022,1700000105,0.2929771,0.2929771,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0023,1700000105,0.34178218,0.34178218,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0024,1700000105,1.0043937,0.8846523,0.598707,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0000,1700000106,0.58840024,0.38389322,1.0225351,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0001,1700000106,0.43456066,0.43456066,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0002,1700000106,0.48169738,0.48169738,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0003,1700000106,0.50611883,0.50611883,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0004,1700000106,1.2058301,0.9706841,1.17573,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0005,1700000106,0.3138099,0.3138099,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0006,1700000106,0.5211428,0.48156148,0.19790663,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0007,1700000106,0.6091685,0.5298253,0.39671585,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0008,1700000106,0.4985684,0.42216462,0.38201877,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0009,1700000106,0.38860738,0.38860738,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0010,1700000106,0.29074016,0.29074016,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0011,1700000106,0.26014352,0.17223048,0.43956518,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0012,1700000106,0.96730596,0.5916635,1.8782123,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0013,1700000106,1.2662625,0.931357,1.6745275,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0014,1700000106,0.57196283,0.40653062,0.8271611,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0015,1700000106,1.4206858,1.1638258,1.2842999,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0016,1700000106,0.44565535,0.3297225,0.5796642,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0017,1700000106,0.54933035,0.54933035,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0018,1700000106,0.35389942,0.32496974,0.14464842,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0019,1700000106,1.1452618,0.91250813,1.1637682,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0020,1700000106,0.96575403,0.81402475,0.7586463,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0021,1700000106,0.17383982,0.17383982,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0022,1700000106,0.29175222,0.29175222,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0023,1700000106,0.34138352,0.34138352,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0024,1700000106,1.057356,0.9038126,0.7677173,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0000,1700000107,0.5886457,0.39261156,0.98017067,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0001,1700000107,0.45105052,0.45105052,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0002,1700000107,0.5000692,0.5000692,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0003,1700000107,0.5006497,0.5006497,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0004,1700000107,1.1810671,0.9535776,1.1374476,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0005,1700000107,0.3118543,0.3118543,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0006,1700000107,0.48266804,0.48266804,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0007,1700000107,0.69535965,0.55375826,0.7080068,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0008,1700000107,0.46479967,0.41011205,0.2734381,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0009,1700000107,0.38579506,0.38579506,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0010,1700000107,0.28840074,0.28840074,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0011,1700000107,0.25582498,0.17275138,0.41536808,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0012,1700000107,0.95714784,0.61431295,1.7141745,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0013,1700000107,1.2468334,0.9283181,1.5925769,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0014,1700000107,0.5297092,0.4069615,0.61373866,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0015,1700000107,1.4354308,1.1635242,1.3595331,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0016,1700000107,0.49352628,0.3405184,0.7650395,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0017,1700000107,0.5591967,0.5591967,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0018,1700000107,0.31424254,0.31424254,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0019,1700000107,1.1692274,0.9120941,1.2856663,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0020,1700000107,0.9776076,0.81039816,0.83604705,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0021,1700000107,0.17290531,0.17290531,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0022,1700000107,0.29270115,0.29270115,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0023,1700000107,0.33300182,0.33300182,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0024,1700000107,1.0554703,0.9167689,0.69350713,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0000,1700000108,0.5802011,0.40263876,0.88781166,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0001,1700000108,0.4679778,0.4679778,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0002,1700000108,0.5025842,0.5025842,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0003,1700000108,0.49818665,0.49818665,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0004,1700000108,1.1267567,0.93567294,0.95541847,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0005,1700000108,0.31114724,0.31114724,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0006,1700000108,0.4888351,0.48031208,0.04261507,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0007,1700000108,0.72204417,0.57724744,0.7239836,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0008,1700000108,0.45587566,0.39930078,0.28287438,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0009,1700000108,0.37371695,0.37371695,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0010,1700000108,0.28437328,0.28437328,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
SIM0011,1700000108,0.26260877,0.17204575,0.45281515,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,teleportation,0,0,8
